currency,day,rate_to_usd
USD,2024-03-12,0.99036
USD,2024-03-13,1.00888
USD,2024-03-14,0.99424
USD,2024-03-15,1.00536
USD,2024-03-16,0.99453
USD,2024-03-17,1.00382
USD,2024-03-18,0.99952
USD,2024-03-19,0.99364
USD,2024-03-20,1.0
USD,2024-03-21,0.99067
USD,2024-03-22,1.00751
USD,2024-03-23,0.9913
USD,2024-03-24,0.99642
USD,2024-03-25,0.991
USD,2024-03-26,0.9983
USD,2024-03-27,1.00937
USD,2024-03-28,0.99088
USD,2024-03-29,1.00843
USD,2024-03-30,0.99724
USD,2024-03-31,0.9935
USD,2024-04-01,1.00649
USD,2024-04-02,1.00863
USD,2024-04-03,0.99333
USD,2024-04-04,1.00222
USD,2024-04-05,0.99272
USD,2024-04-06,0.99915
USD,2024-04-07,1.0013
USD,2024-04-08,0.99278
USD,2024-04-09,1.00786
USD,2024-04-10,1.00207
USD,2024-04-11,1.00335
USD,2024-04-12,1.00972
USD,2024-04-13,1.00587
USD,2024-04-14,1.003
USD,2024-04-15,1.00512
USD,2024-04-16,0.9966
USD,2024-04-17,0.9928
USD,2024-04-18,0.99029
USD,2024-04-19,1.00793
USD,2024-04-20,1.00382
USD,2024-04-21,1.00942
USD,2024-04-22,1.0028
USD,2024-04-23,1.00584
USD,2024-04-24,1.00979
USD,2024-04-25,1.00006
USD,2024-04-26,1.00994
USD,2024-04-27,1.00126
USD,2024-04-28,1.00531
USD,2024-04-29,0.99312
USD,2024-04-30,0.99447
USD,2024-05-01,0.9919
USD,2024-05-02,0.99915
USD,2024-05-03,0.99029
USD,2024-05-04,1.00776
USD,2024-05-05,0.99883
USD,2024-05-06,1.00822
USD,2024-05-07,0.99733
USD,2024-05-08,1.00747
USD,2024-05-09,0.99638
USD,2024-05-10,1.00492
USD,2024-05-11,0.99539
USD,2024-05-12,1.00141
USD,2024-05-13,0.99161
USD,2024-05-14,0.99532
USD,2024-05-15,1.00987
USD,2024-05-16,0.99481
USD,2024-05-17,1.00088
USD,2024-05-18,0.99197
USD,2024-05-19,0.99016
USD,2024-05-20,0.9909
USD,2024-05-21,0.99112
USD,2024-05-22,1.00279
USD,2024-05-23,1.00959
USD,2024-05-24,1.0011
USD,2024-05-25,0.99871
USD,2024-05-26,0.99652
USD,2024-05-27,1.00612
USD,2024-05-28,1.00613
USD,2024-05-29,1.00935
USD,2024-05-30,1.00896
USD,2024-05-31,1.00274
USD,2024-06-01,0.99091
USD,2024-06-02,1.00526
USD,2024-06-03,0.9957
USD,2024-06-04,1.00794
USD,2024-06-05,1.00572
USD,2024-06-06,1.00947
USD,2024-06-07,1.00867
USD,2024-06-08,0.99805
USD,2024-06-09,0.99368
USD,2024-06-10,1.00436
USD,2024-06-11,1.00997
USD,2024-06-12,0.99764
USD,2024-06-13,1.00409
USD,2024-06-14,1.00677
USD,2024-06-15,0.99226
USD,2024-06-16,0.99979
USD,2024-06-17,0.99566
USD,2024-06-18,1.00686
USD,2024-06-19,0.99336
USD,2024-06-20,1.00296
USD,2024-06-21,1.00576
USD,2024-06-22,1.00988
USD,2024-06-23,0.99149
USD,2024-06-24,0.99217
USD,2024-06-25,1.00682
USD,2024-06-26,0.99717
USD,2024-06-27,1.00589
USD,2024-06-28,0.99329
USD,2024-06-29,0.9936
USD,2024-06-30,1.00747
USD,2024-07-01,0.99312
USD,2024-07-02,0.9992
USD,2024-07-03,0.99925
USD,2024-07-04,1.00236
USD,2024-07-05,1.00249
USD,2024-07-06,0.99227
USD,2024-07-07,0.9972
USD,2024-07-08,0.99551
EUR,2024-01-01,1.077214
EUR,2024-01-02,1.084082
EUR,2024-01-03,1.071241
EUR,2024-01-04,1.0823
EUR,2024-01-05,1.090703
EUR,2024-01-08,1.082894
EUR,2024-01-09,1.085141
EUR,2024-01-10,1.074298
EUR,2024-01-11,1.076717
EUR,2024-01-12,1.084028
EUR,2024-01-15,1.075324
EUR,2024-01-16,1.089742
EUR,2024-01-17,1.071144
EUR,2024-01-18,1.090508
EUR,2024-01-19,1.07203
EUR,2024-01-22,1.084136
EUR,2024-01-23,1.087214
EUR,2024-01-24,1.075626
EUR,2024-01-25,1.0723
EUR,2024-01-26,1.088132
EUR,2024-01-29,1.081652
EUR,2024-01-30,1.078704
EUR,2024-01-31,1.07757
EUR,2024-02-01,1.074438
EUR,2024-02-02,1.070518
EUR,2024-02-05,1.080778
EUR,2024-02-06,1.087657
EUR,2024-02-07,1.079698
EUR,2024-02-08,1.077365
EUR,2024-02-09,1.071349
EUR,2024-02-12,1.08108
EUR,2024-02-13,1.072094
EUR,2024-02-14,1.077527
EUR,2024-02-15,1.073704
EUR,2024-02-16,1.082743
EUR,2024-02-19,1.082689
EUR,2024-02-20,1.086966
EUR,2024-02-21,1.085184
EUR,2024-02-22,1.074352
EUR,2024-02-23,1.075712
EUR,2024-02-26,1.090012
EUR,2024-02-27,1.071652
EUR,2024-02-28,1.089774
EUR,2024-02-29,1.072591
EUR,2024-03-01,1.078218
EUR,2024-03-04,1.07865
EUR,2024-03-05,1.082376
EUR,2024-03-06,1.080022
EUR,2024-03-07,1.078175
EUR,2024-03-08,1.078931
EUR,2024-03-11,1.077527
EUR,2024-03-12,1.083564
EUR,2024-03-13,1.075626
EUR,2024-03-14,1.08864
EUR,2024-03-15,1.088575
EUR,2024-03-18,1.075129
EUR,2024-03-19,1.086523
EUR,2024-03-20,1.070917
EUR,2024-03-21,1.07285
EUR,2024-03-22,1.074535
EUR,2024-03-25,1.080076
EUR,2024-03-26,1.079741
EUR,2024-03-27,1.081112
EUR,2024-03-28,1.088024
EUR,2024-03-29,1.081015
EUR,2024-04-01,1.072678
EUR,2024-04-02,1.072148
EUR,2024-04-03,1.077235
EUR,2024-04-04,1.08256
EUR,2024-04-05,1.086858
EUR,2024-04-08,1.08067
EUR,2024-04-09,1.072019
EUR,2024-04-10,1.072915
EUR,2024-04-11,1.090368
EUR,2024-04-12,1.089752
EUR,2024-04-15,1.076566
EUR,2024-04-16,1.0719
EUR,2024-04-17,1.079028
EUR,2024-04-18,1.081393
EUR,2024-04-19,1.082614
EUR,2024-04-22,1.070269
EUR,2024-04-23,1.077224
EUR,2024-04-24,1.072008
EUR,2024-04-25,1.087301
EUR,2024-04-26,1.074632
EUR,2024-04-29,1.08162
EUR,2024-04-30,1.090282
EUR,2024-05-01,1.069751
EUR,2024-05-02,1.069232
EUR,2024-05-03,1.071349
EUR,2024-05-06,1.085724
EUR,2024-05-07,1.074794
EUR,2024-05-08,1.089461
EUR,2024-05-09,1.076598
EUR,2024-05-10,1.084687
EUR,2024-05-13,1.07312
EUR,2024-05-14,1.076242
EUR,2024-05-15,1.080724
EUR,2024-05-16,1.072937
EUR,2024-05-17,1.089342
EUR,2024-05-20,1.069934
EUR,2024-05-21,1.077818
EUR,2024-05-22,1.082192
EUR,2024-05-23,1.08121
EUR,2024-05-24,1.076706
EUR,2024-05-27,1.073747
EUR,2024-05-28,1.07095
EUR,2024-05-29,1.071673
EUR,2024-05-30,1.07473
EUR,2024-05-31,1.084914
EUR,2024-06-03,1.084666
EUR,2024-06-04,1.083596
EUR,2024-06-05,1.084828
EUR,2024-06-06,1.088111
EUR,2024-06-07,1.078013
EUR,2024-06-10,1.07595
EUR,2024-06-11,1.074082
EUR,2024-06-12,1.078834
EUR,2024-06-13,1.080281
EUR,2024-06-14,1.072764
EUR,2024-06-17,1.071544
EUR,2024-06-18,1.083488
EUR,2024-06-19,1.083953
EUR,2024-06-20,1.07851
EUR,2024-06-21,1.088467
EUR,2024-06-24,1.087679
EUR,2024-06-25,1.079492
EUR,2024-06-26,1.090174
EUR,2024-06-27,1.085389
EUR,2024-06-28,1.087549
EUR,2024-07-01,1.070755
EUR,2024-07-02,1.073358
EUR,2024-07-03,1.079082
EUR,2024-07-04,1.069524
EUR,2024-07-05,1.069772
EUR,2024-07-08,1.07204
GBP,2024-01-01,1.2684
GBP,2024-01-02,1.279119
GBP,2024-01-03,1.280173
GBP,2024-01-04,1.261707
GBP,2024-01-05,1.266927
GBP,2024-01-08,1.264488
GBP,2024-01-09,1.276439
GBP,2024-01-10,1.281621
GBP,2024-01-11,1.259091
GBP,2024-01-12,1.278331
GBP,2024-01-15,1.261008
GBP,2024-01-16,1.275728
GBP,2024-01-17,1.264463
GBP,2024-01-18,1.273886
GBP,2024-01-19,1.267587
GBP,2024-01-22,1.258748
GBP,2024-01-23,1.261491
GBP,2024-01-24,1.260754
GBP,2024-01-25,1.266101
GBP,2024-01-26,1.268006
GBP,2024-01-29,1.278636
GBP,2024-01-30,1.269022
GBP,2024-01-31,1.270775
GBP,2024-02-01,1.279335
GBP,2024-02-02,1.272731
GBP,2024-02-05,1.268133
GBP,2024-02-06,1.282167
GBP,2024-02-07,1.267282
GBP,2024-02-08,1.270724
GBP,2024-02-09,1.279195
GBP,2024-02-12,1.265936
GBP,2024-02-13,1.273569
GBP,2024-02-14,1.26793
GBP,2024-02-15,1.260069
GBP,2024-02-16,1.279411
GBP,2024-02-19,1.267168
GBP,2024-02-20,1.27475
GBP,2024-02-21,1.257491
GBP,2024-02-22,1.273023
GBP,2024-02-23,1.277684
GBP,2024-02-26,1.275207
GBP,2024-02-27,1.25791
GBP,2024-02-28,1.282344
GBP,2024-02-29,1.265834
GBP,2024-03-01,1.258786
GBP,2024-03-04,1.280706
GBP,2024-03-05,1.272045
GBP,2024-03-06,1.265949
GBP,2024-03-07,1.275982
GBP,2024-03-08,1.273912
GBP,2024-03-11,1.280071
GBP,2024-03-12,1.272438
GBP,2024-03-13,1.259484
GBP,2024-03-14,1.281367
GBP,2024-03-15,1.261059
GBP,2024-03-18,1.267562
GBP,2024-03-19,1.277417
GBP,2024-03-20,1.263713
GBP,2024-03-21,1.262418
GBP,2024-03-22,1.258875
GBP,2024-03-25,1.263828
GBP,2024-03-26,1.27842
GBP,2024-03-27,1.282433
GBP,2024-03-28,1.277912
GBP,2024-03-29,1.266114
GBP,2024-04-01,1.278433
GBP,2024-04-02,1.268971
GBP,2024-04-03,1.26332
GBP,2024-04-04,1.269898
GBP,2024-04-05,1.281405
GBP,2024-04-08,1.275817
GBP,2024-04-09,1.261313
GBP,2024-04-10,1.258418
GBP,2024-04-11,1.266952
GBP,2024-04-12,1.267143
GBP,2024-04-15,1.270838
GBP,2024-04-16,1.261491
GBP,2024-04-17,1.273277
GBP,2024-04-18,1.279347
GBP,2024-04-19,1.265403
GBP,2024-04-22,1.282433
GBP,2024-04-23,1.262583
GBP,2024-04-24,1.28237
GBP,2024-04-25,1.27555
GBP,2024-04-26,1.258418
GBP,2024-04-29,1.278217
GBP,2024-04-30,1.28049
GBP,2024-05-01,1.276858
GBP,2024-05-02,1.281887
GBP,2024-05-03,1.266266
GBP,2024-05-06,1.279881
GBP,2024-05-07,1.273112
GBP,2024-05-08,1.271892
GBP,2024-05-09,1.274826
GBP,2024-05-10,1.270648
GBP,2024-05-13,1.274763
GBP,2024-05-14,1.260031
GBP,2024-05-15,1.277099
GBP,2024-05-16,1.264603
GBP,2024-05-17,1.264018
GBP,2024-05-20,1.274813
GBP,2024-05-21,1.26727
GBP,2024-05-22,1.278725
GBP,2024-05-23,1.271372
GBP,2024-05-24,1.258392
GBP,2024-05-27,1.266647
GBP,2024-05-28,1.270749
GBP,2024-05-29,1.275918
GBP,2024-05-30,1.258011
GBP,2024-05-31,1.276363
GBP,2024-06-03,1.278192
GBP,2024-06-04,1.265365
GBP,2024-06-05,1.259523
GBP,2024-06-06,1.259548
GBP,2024-06-07,1.277468
GBP,2024-06-10,1.25857
GBP,2024-06-11,1.257859
GBP,2024-06-12,1.278141
GBP,2024-06-13,1.271295
GBP,2024-06-14,1.265517
GBP,2024-06-17,1.272883
GBP,2024-06-18,1.278661
GBP,2024-06-19,1.277214
GBP,2024-06-20,1.26365
GBP,2024-06-21,1.274089
GBP,2024-06-24,1.281887
GBP,2024-06-25,1.26812
GBP,2024-06-26,1.275499
GBP,2024-06-27,1.267384
GBP,2024-06-28,1.264107
GBP,2024-07-01,1.281684
GBP,2024-07-02,1.277671
GBP,2024-07-03,1.282421
GBP,2024-07-04,1.274699
GBP,2024-07-05,1.266749
GBP,2024-07-08,1.278255
JPY,2024-01-01,0.006696
JPY,2024-01-02,0.006645
JPY,2024-01-03,0.00676
JPY,2024-01-04,0.006685
JPY,2024-01-05,0.006653
JPY,2024-01-08,0.006738
JPY,2024-01-09,0.006672
JPY,2024-01-10,0.006749
JPY,2024-01-11,0.00664
JPY,2024-01-12,0.006758
JPY,2024-01-15,0.006723
JPY,2024-01-16,0.00674
JPY,2024-01-17,0.006667
JPY,2024-01-18,0.006735
JPY,2024-01-19,0.006676
JPY,2024-01-22,0.006709
JPY,2024-01-23,0.006736
JPY,2024-01-24,0.006749
JPY,2024-01-25,0.006752
JPY,2024-01-26,0.006744
JPY,2024-01-29,0.006736
JPY,2024-01-30,0.006691
JPY,2024-01-31,0.006687
JPY,2024-02-01,0.006728
JPY,2024-02-02,0.006656
JPY,2024-02-05,0.00676
JPY,2024-02-06,0.006752
JPY,2024-02-07,0.006708
JPY,2024-02-08,0.006763
JPY,2024-02-09,0.006743
JPY,2024-02-12,0.006649
JPY,2024-02-13,0.006636
JPY,2024-02-14,0.006745
JPY,2024-02-15,0.006672
JPY,2024-02-16,0.006722
JPY,2024-02-19,0.006726
JPY,2024-02-20,0.006728
JPY,2024-02-21,0.006717
JPY,2024-02-22,0.006726
JPY,2024-02-23,0.006688
JPY,2024-02-26,0.006765
JPY,2024-02-27,0.006656
JPY,2024-02-28,0.006742
JPY,2024-02-29,0.00665
JPY,2024-03-01,0.006662
JPY,2024-03-04,0.006635
JPY,2024-03-05,0.006694
JPY,2024-03-06,0.006664
JPY,2024-03-07,0.006638
JPY,2024-03-08,0.006672
JPY,2024-03-11,0.006675
JPY,2024-03-12,0.006646
JPY,2024-03-13,0.006701
JPY,2024-03-14,0.006712
JPY,2024-03-15,0.006755
JPY,2024-03-18,0.006654
JPY,2024-03-19,0.006647
JPY,2024-03-20,0.006651
JPY,2024-03-21,0.00675
JPY,2024-03-22,0.006671
JPY,2024-03-25,0.006737
JPY,2024-03-26,0.006647
JPY,2024-03-27,0.006676
JPY,2024-03-28,0.006655
JPY,2024-03-29,0.006654
JPY,2024-04-01,0.00665
JPY,2024-04-02,0.006736
JPY,2024-04-03,0.006659
JPY,2024-04-04,0.006684
JPY,2024-04-05,0.006731
JPY,2024-04-08,0.006715
JPY,2024-04-09,0.006722
JPY,2024-04-10,0.006726
JPY,2024-04-11,0.00676
JPY,2024-04-12,0.006664
JPY,2024-04-15,0.006727
JPY,2024-04-16,0.006684
JPY,2024-04-17,0.006729
JPY,2024-04-18,0.006714
JPY,2024-04-19,0.006724
JPY,2024-04-22,0.006746
JPY,2024-04-23,0.006672
JPY,2024-04-24,0.006736
JPY,2024-04-25,0.00666
JPY,2024-04-26,0.006733
JPY,2024-04-29,0.00665
JPY,2024-04-30,0.006706
JPY,2024-05-01,0.006661
JPY,2024-05-02,0.006761
JPY,2024-05-03,0.006722
JPY,2024-05-06,0.006744
JPY,2024-05-07,0.006697
JPY,2024-05-08,0.00665
JPY,2024-05-09,0.006642
JPY,2024-05-10,0.006762
JPY,2024-05-13,0.00675
JPY,2024-05-14,0.006741
JPY,2024-05-15,0.006718
JPY,2024-05-16,0.006674
JPY,2024-05-17,0.006645
JPY,2024-05-20,0.00671
JPY,2024-05-21,0.00673
JPY,2024-05-22,0.006703
JPY,2024-05-23,0.006732
JPY,2024-05-24,0.006757
JPY,2024-05-27,0.006756
JPY,2024-05-28,0.006642
JPY,2024-05-29,0.006688
JPY,2024-05-30,0.006749
JPY,2024-05-31,0.006761
JPY,2024-06-03,0.006732
JPY,2024-06-04,0.006633
JPY,2024-06-05,0.00671
JPY,2024-06-06,0.006654
JPY,2024-06-07,0.006726
JPY,2024-06-10,0.006758
JPY,2024-06-11,0.006645
JPY,2024-06-12,0.006713
JPY,2024-06-13,0.006712
JPY,2024-06-14,0.006635
JPY,2024-06-17,0.006636
JPY,2024-06-18,0.006703
JPY,2024-06-19,0.006726
JPY,2024-06-20,0.006715
JPY,2024-06-21,0.006656
JPY,2024-06-24,0.006743
JPY,2024-06-25,0.006706
JPY,2024-06-26,0.006667
JPY,2024-06-27,0.006766
JPY,2024-06-28,0.006744
JPY,2024-07-01,0.006663
JPY,2024-07-02,0.006686
JPY,2024-07-03,0.006699
JPY,2024-07-04,0.00669
JPY,2024-07-05,0.006668
JPY,2024-07-08,0.006668
