order_id,customer_id,placed_at,amount_cents,currency,status
1074,10,2024-06-18 21:57:00,84180,USD,void
1075,9,2024-04-26 10:50:00,-30749,JPY,paid
1076,22,2024-05-21 00:43:00,62520,EUR,paid
1077,17,2024-06-24 01:49:00,58918,EUR,pending
1078,6,2024-01-20 19:52:00,16671,USD,settled
1079,19,2024-05-25 15:59:00,79680,USD,pending
1080,5,2024-03-24 23:43:00,-38340,USD,paid
1081,17,2024-03-14 22:27:00,13168,GBP,paid
1082,4,2024-01-31 05:38:00,18065,GBP,paid
1083,2,2024-03-09 04:58:00,63342,JPY,pending
1084,17,2024-05-15 07:05:00,44396,GBP,paid
1084,17,2024-05-15 14:05:00,44146,GBP,paid
1085,13,2024-04-23 17:50:00,66164,GBP,paid
1086,6,2024-03-29 12:46:00,-76191,JPY,settled
1087,2,2024-04-09 21:28:00,76665,JPY,settled
1088,20,2024-03-04 13:33:00,36240,JPY,void
1089,8,2024-04-23 18:54:00,-32879,JPY,paid
1090,25,2024-06-25 17:57:00,25999,USD,void
1091,25,2024-06-02 12:35:00,8393,JPY,paid
1092,22,2024-02-17 03:38:00,63250,GBP,pending
1093,26,2024-03-08 00:33:00,22243,JPY,void
1094,17,2024-02-19 15:46:00,79303,USD,void
1095,9,2024-04-13 03:44:00,27793,JPY,pending
1096,11,2024-01-03 10:56:00,86688,JPY,void
1097,5,2024-06-09 05:35:00,64152,USD,settled
1098,17,2024-06-20 08:10:00,25031,USD,void
1099,23,2024-01-19 05:53:00,52764,GBP,paid
1100,21,2024-02-19 00:23:00,8609,EUR,void
1101,25,2024-05-28 19:41:00,66369,EUR,paid
1102,1,2024-02-16 04:14:00,48059,USD,settled
1103,7,2024-01-10 20:03:00,39639,GBP,paid
1104,21,2024-03-31 20:30:00,36837,JPY,void
1105,3,2024-06-10 16:13:00,72563,GBP,paid
1106,7,2024-03-07 00:59:00,81645,USD,void
1107,12,2024-05-14 22:17:00,33318,USD,pending
1108,1,2024-01-15 18:52:00,7035,GBP,settled
1109,12,2024-04-22 20:12:00,52653,GBP,settled
1110,18,2024-02-04 03:09:00,82170,EUR,paid
1111,3,2024-02-28 22:18:00,33552,EUR,void
1112,22,2024-03-17 03:44:00,80580,USD,pending
1113,14,2024-03-23 20:47:00,3587,EUR,paid
1114,10,2024-02-27 05:24:00,83009,GBP,paid
1115,22,2024-04-20 19:37:00,53677,EUR,pending
1116,3,2024-03-30 00:15:00,25298,USD,pending
1117,4,2024-06-11 01:33:00,88466,EUR,paid
1118,26,2024-02-26 07:07:00,80529,EUR,void
1119,1,2024-04-06 14:01:00,38084,JPY,pending
1120,19,2024-04-01 00:37:00,47909,GBP,paid
1121,26,2024-02-11 12:37:00,71147,JPY,paid
1122,5,2024-01-25 08:16:00,79508,GBP,pending
1123,3,2024-03-11 13:08:00,70988,EUR,pending
1124,14,2024-04-12 12:39:00,12223,GBP,settled
1125,19,2024-02-09 12:45:00,35866,GBP,void
1126,17,2024-06-25 23:42:00,55496,GBP,void
1127,6,2024-02-05 15:59:00,87681,EUR,pending
1128,26,2024-04-01 09:16:00,2984,EUR,void
1129,8,2024-06-23 01:37:00,79175,EUR,pending
1130,17,2024-04-09 01:03:00,79786,JPY,settled
1131,24,2024-04-14 10:27:00,41781,GBP,void
1132,26,2024-04-14 08:51:00,71094,JPY,paid
1133,24,2024-01-19 06:40:00,63432,JPY,settled
1134,8,2024-03-09 03:17:00,-36215,EUR,paid
1135,12,2024-06-13 01:19:00,61643,USD,void
1136,22,2024-04-23 07:21:00,43358,EUR,void
1137,19,2024-05-29 02:32:00,73801,JPY,paid
1138,20,2024-04-02 17:23:00,56826,GBP,void
1139,10,2024-01-22 01:35:00,64495,GBP,paid
1140,24,2024-02-12 21:57:00,47710,USD,paid
1141,23,2024-06-09 18:46:00,74228,GBP,paid
1142,17,2024-05-09 09:12:00,74061,EUR,paid
1143,26,2024-02-05 08:03:00,49701,GBP,paid
1144,21,2024-04-10 19:31:00,24347,USD,void
1145,24,2024-03-21 17:19:00,52416,GBP,pending
1146,8,2024-03-14 22:26:00,33884,EUR,pending
1147,25,2024-03-22 05:03:00,3547,GBP,paid
1147,25,2024-03-23 04:03:00,3322,GBP,paid
1148,20,2024-03-10 13:56:00,52287,USD,paid
1149,5,2024-04-15 00:13:00,52991,JPY,paid
1150,19,2024-06-26 10:55:00,22105,JPY,paid
1151,11,2024-01-23 12:39:00,63653,GBP,settled
1152,7,2024-04-05 12:08:00,31910,JPY,pending
1153,17,2024-01-29 05:56:00,76820,EUR,paid
1154,4,2024-01-30 21:10:00,26428,JPY,paid
1155,5,2024-04-01 00:54:00,31558,EUR,void
1156,2,2024-05-18 05:31:00,19624,GBP,settled
1157,5,2024-05-02 06:48:00,14282,EUR,void
1157,5,2024-05-02 08:48:00,13830,EUR,void
1158,21,2024-05-15 09:09:00,-13265,EUR,void
1159,15,2024-02-09 00:33:00,80788,GBP,paid
1160,20,2024-04-21 03:42:00,81662,USD,void
1161,9,2024-03-18 20:24:00,-21359,USD,settled
1162,8,2024-05-19 23:28:00,89980,GBP,void
1163,12,2024-02-23 18:36:00,47820,EUR,paid
1164,18,2024-03-08 01:50:00,4459,GBP,paid
1165,4,2024-05-17 08:36:00,32096,GBP,paid
1166,23,2024-06-28 12:47:00,69977,GBP,paid
1167,4,2024-01-02 09:51:00,47401,EUR,settled
1168,18,2024-01-20 10:18:00,10504,JPY,pending
1169,11,2024-03-28 23:29:00,62570,USD,paid
1170,18,2024-04-08 02:52:00,16589,GBP,pending
1171,6,2024-03-08 07:34:00,20673,EUR,paid
1172,22,2024-02-07 19:26:00,4824,JPY,settled
1173,25,2024-03-05 12:36:00,89699,GBP,pending
1174,26,2024-06-04 03:49:00,-36135,EUR,paid
1175,6,2024-06-01 16:52:00,2629,GBP,pending
1176,7,2024-03-03 06:47:00,31813,USD,void
1177,13,2024-02-06 02:52:00,60903,GBP,settled
1178,18,2024-03-07 12:36:00,59023,EUR,settled
1179,18,2024-01-16 15:34:00,53487,USD,settled
1180,3,2024-05-08 11:30:00,41575,JPY,paid
1181,23,2024-02-03 16:01:00,42819,JPY,pending
1181,23,2024-02-05 03:01:00,42636,JPY,pending
1182,24,2024-01-14 12:30:00,72700,USD,paid
1183,22,2024-02-22 13:20:00,15419,USD,pending
1183,22,2024-02-23 01:20:00,15062,USD,pending
1184,22,2024-05-19 05:43:00,30215,EUR,paid
1185,3,2024-04-09 14:26:00,55200,GBP,pending
1185,3,2024-04-10 16:26:00,55013,GBP,pending
1186,19,2024-04-21 19:21:00,39980,USD,void
1186,19,2024-04-22 22:21:00,39830,USD,void
